system:index,mean_temp_NovApr_1991to2020,precip2022,precip2023,sampledate,surveyyear,temp2022,temp2023,treeholeid,.geo
0000000000000000010e,6.429960918426514,1061.9421775555238,1036.0277766985819,4/13/22,2022,6.299160957336426,4.9767656326293945,COR.09,"{""type"":""Point"",""coordinates"":[-123.27954503092957,44.606630765449005]}"
0000000000000000010f,6.912005186080933,779.9064792223799,721.9413813918363,4/13/22,2022,6.63723087310791,5.430954933166504,COR.10,"{""type"":""Point"",""coordinates"":[-123.26433057813522,44.55834761924229]}"
00000000000000000110,6.89073650042216,724.1402862067334,643.7147821644321,4/14/22,2022,7.137538909912109,5.7923197746276855,EUG.02,"{""type"":""Point"",""coordinates"":[-123.158605292158,44.021476311508465]}"
00000000000000000111,6.936202462514242,718.1306809140369,649.4198838737793,4/14/22,2022,7.0564470291137695,5.714627742767334,EUG.03,"{""type"":""Point"",""coordinates"":[-123.0986928104039,44.02320198361615]}"
00000000000000000112,6.936202462514242,718.1306809140369,649.4198838737793,4/14/22,2022,7.0564470291137695,5.714627742767334,EUG.04,"{""type"":""Point"",""coordinates"":[-123.09982542207149,44.022238817788605]}"
00000000000000000113,6.936202462514242,718.1306809140369,649.4198838737793,4/14/22,2022,7.0564470291137695,5.714627742767334,EUG.05,"{""type"":""Point"",""coordinates"":[-123.08730872541445,44.02929311565515]}"
00000000000000000114,6.936202462514242,718.1306809140369,649.4198838737793,4/14/22,2022,7.0564470291137695,5.714627742767334,EUG.06,"{""type"":""Point"",""coordinates"":[-123.06469662397244,44.03908084246746]}"
00000000000000000115,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.07,"{""type"":""Point"",""coordinates"":[-123.07568830806916,44.00458523671801]}"
00000000000000000116,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.08,"{""type"":""Point"",""coordinates"":[-123.08739344833447,44.014546868471406]}"
00000000000000000117,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.09,"{""type"":""Point"",""coordinates"":[-123.08666661486275,44.015460984187364]}"
00000000000000000118,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.10,"{""type"":""Point"",""coordinates"":[-123.0867870105912,44.01508196059782]}"
00000000000000000119,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.11,"{""type"":""Point"",""coordinates"":[-123.08672012407541,44.01501953318307]}"
0000000000000000011a,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.12,"{""type"":""Point"",""coordinates"":[-123.08653284183116,44.015015074082015]}"
0000000000000000011b,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.13,"{""type"":""Point"",""coordinates"":[-123.0866220238522,44.01528262014523]}"
0000000000000000011c,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.14,"{""type"":""Point"",""coordinates"":[-123.08677363328805,44.01515776531573]}"
0000000000000000011d,6.88659439086914,743.2471795678139,710.4564829780429,4/14/22,2022,7.0893402099609375,5.680131912231445,EUG.16,"{""type"":""Point"",""coordinates"":[-123.07912181588033,43.98764957091702]}"
0000000000000000011e,7.646240059534708,506.89409201111994,631.1921860563743,4/15/22,2022,7.66361141204834,6.126348495483398,ROS.01,"{""type"":""Point"",""coordinates"":[-123.35751687195012,43.28032912541523]}"
0000000000000000011f,7.646240059534708,506.89409201111994,631.1921860563743,4/15/22,2022,7.66361141204834,6.126348495483398,ROS.02,"{""type"":""Point"",""coordinates"":[-123.35902404810619,43.28008387485728]}"
00000000000000000120,7.908418226242065,508.46558404687676,602.8734837132506,4/15/22,2022,7.680670738220215,6.273558616638184,ROS.03,"{""type"":""Point"",""coordinates"":[-123.36307737096375,43.2192216045788]}"
00000000000000000121,7.807568804423014,510.21768895190326,616.343379456317,4/15/22,2022,7.651176929473877,6.227864742279053,ROS.04,"{""type"":""Point"",""coordinates"":[-123.35632183286778,43.20537609580784]}"
00000000000000000122,6.618203353881836,952.163572591613,1083.2331719796348,4/15/22,2022,6.64957857131958,5.002375602722168,ROS.05,"{""type"":""Point"",""coordinates"":[-122.90603734938978,43.297469909864674]}"
00000000000000000123,6.3035104433695475,1096.025672616437,1178.6229719957337,4/15/22,2022,6.258655071258545,4.519527912139893,ROS.06,"{""type"":""Point"",""coordinates"":[-122.89281165566526,43.295900306293845]}"
00000000000000000124,6.3035104433695475,1096.025672616437,1178.6229719957337,4/15/22,2022,6.258655071258545,4.519527912139893,ROS.07,"{""type"":""Point"",""coordinates"":[-122.89231223634727,43.295579251018005]}"
00000000000000000125,6.4313311100006105,924.0928753837943,1050.5843763661105,4/15/22,2022,6.477975368499756,4.763215065002441,ROS.08,"{""type"":""Point"",""coordinates"":[-122.93405388130859,43.23932323212773]}"
00000000000000000126,6.196807718276977,1057.3955701703671,1154.424866461195,4/15/22,2022,6.278846740722656,4.492116451263428,ROS.09,"{""type"":""Point"",""coordinates"":[-122.88961448020993,43.24645333471219]}"
00000000000000000127,6.196807718276977,1057.3955701703671,1154.424866461195,4/16/22,2022,6.278846740722656,4.492116451263428,ROS.10,"{""type"":""Point"",""coordinates"":[-122.88985081256575,43.24650238482379]}"
00000000000000000128,6.366083510716757,1266.399571379443,1107.05397777888,4/16/22,2022,6.145226001739502,4.942397117614746,SAL.01A,"{""type"":""Point"",""coordinates"":[-122.60635454489083,44.782747420655895]}"
00000000000000000129,5.959132385253906,1241.8285691891797,1094.9471758319996,4/16/22,2022,5.779952049255371,4.474521160125732,SAL.02,"{""type"":""Point"",""coordinates"":[-122.5651123192475,44.76925863996923]}"
0000000000000000012a,5.959132385253906,1241.8285691891797,1094.9471758319996,4/16/22,2022,5.779952049255371,4.474521160125732,SAL.03,"{""type"":""Point"",""coordinates"":[-122.5651123192475,44.76925863996923]}"
0000000000000000012b,4.182306909561158,1707.0084470399888,1506.460758894682,4/16/22,2022,4.0811004638671875,2.356138229370117,SAL.04,"{""type"":""Point"",""coordinates"":[-122.17512380021418,44.72939427655143]}"
0000000000000000012c,4.182306909561158,1707.0084470399888,1506.460758894682,4/16/22,2022,4.0811004638671875,2.356138229370117,SAL.05,"{""type"":""Point"",""coordinates"":[-122.15068792644131,44.730883616303274]}"
0000000000000000012d,7.036716604232788,1032.4536790223792,919.043177473126,4/17/22,2022,6.914954662322998,5.790046691894531,POR.01,"{""type"":""Point"",""coordinates"":[-122.39122075546628,45.58817700753563]}"
0000000000000000012e,7.036716604232788,1032.4536790223792,919.043177473126,4/17/22,2022,6.914954662322998,5.790046691894531,POR.02,"{""type"":""Point"",""coordinates"":[-122.37547566964656,45.58778906574397]}"
0000000000000000012f,7.103950150807699,822.1280783005059,763.0314761190966,4/17/22,2022,7.085249900817871,5.940124988555908,POR.03,"{""type"":""Point"",""coordinates"":[-122.74313301060423,45.67652963580859]}"
00000000000000000130,7.103950150807699,822.1280783005059,763.0314761190966,4/17/22,2022,7.085249900817871,5.940124988555908,POR.04,"{""type"":""Point"",""coordinates"":[-122.74387322137909,45.6756288973958]}"
00000000000000000131,6.396713145573934,893.1143724378198,864.2910774102784,4/17/22,2022,6.963407516479492,5.767486095428467,POR.05,"{""type"":""Point"",""coordinates"":[-122.78303750593152,45.56211356187823]}"
00000000000000000132,6.049916728337606,987.3637741208076,927.1411804435775,4/17/22,2022,6.988091945648193,5.789235591888428,POR.06,"{""type"":""Point"",""coordinates"":[-122.76394363522066,45.54695261829651]}"
00000000000000000133,7.292391665776571,875.8546801395714,839.0849799863063,4/18/22,2022,7.22909688949585,6.1085309982299805,POR.07,"{""type"":""Point"",""coordinates"":[-122.64847967254273,45.539416737516184]}"
00000000000000000134,7.002476167678833,996.6772761452012,871.5975739841524,4/18/22,2022,6.810303688049316,5.689152717590332,POR.09,"{""type"":""Point"",""coordinates"":[-122.50760329296122,45.44615017988231]}"
00000000000000000135,7.160526768366496,952.9133752261987,854.5639821317745,4/18/22,2022,7.07545280456543,5.9597249031066895,POR.10,"{""type"":""Point"",""coordinates"":[-122.49685240032139,45.489938552227144]}"
00000000000000000136,7.160526768366496,952.9133752261987,854.5639821317745,4/18/22,2022,7.07545280456543,5.9597249031066895,POR.11,"{""type"":""Point"",""coordinates"":[-122.49721804660776,45.48988950211556]}"
00000000000000000137,7.160526768366496,952.9133752261987,854.5639821317745,4/18/22,2022,7.07545280456543,5.9597249031066895,POR.12,"{""type"":""Point"",""coordinates"":[-122.49471649091677,45.489470346616535]}"
00000000000000000138,6.683840449651083,868.4243804495782,830.809283606708,4/18/22,2022,6.625436305999756,5.431363105773926,POR.13,"{""type"":""Point"",""coordinates"":[-122.74569253460892,45.81620651720674]}"
00000000000000000139,6.456740188598633,973.4337746717501,924.3355814684182,4/18/22,2022,6.239144802093506,5.046006679534912,POR.14,"{""type"":""Point"",""coordinates"":[-122.70538672018681,45.867307815279226]}"
0000000000000000013a,7.1326965173085535,782.33107921388,673.9911809691694,4/18/22,2022,6.583568572998047,6.0133137702941895,SEA.01,"{""type"":""Point"",""coordinates"":[-122.30953002416715,47.672548122160464]}"
0000000000000000013b,7.179715506235758,796.131081601372,678.7945845902432,4/19/22,2022,6.598515510559082,6.036321640014648,SEA.02,"{""type"":""Point"",""coordinates"":[-122.29441367159598,47.62819790308289]}"
0000000000000000013c,7.484605328241984,777.5411824879411,659.6129862531088,4/19/22,2022,6.937191963195801,6.2878289222717285,SEA.03,"{""type"":""Point"",""coordinates"":[-122.4122721715396,47.66610026203718]}"
0000000000000000013d,7.484605328241984,777.5411824879411,659.6129862531088,4/19/22,2022,6.937191963195801,6.2878289222717285,SEA.04,"{""type"":""Point"",""coordinates"":[-122.41244607648068,47.66659968135516]}"
0000000000000000013e,7.153385257720947,760.9239798071794,660.0132867526263,4/19/22,2022,6.485378742218018,5.870898246765137,SEA.06,"{""type"":""Point"",""coordinates"":[-122.3769694684995,47.75824758530664]}"
0000000000000000013f,7.283543602625529,957.1161759884562,630.7600871445611,4/20/22,2022,6.96378755569458,6.250087261199951,SEA.08,"{""type"":""Point"",""coordinates"":[-122.32286273631695,47.37478273111451]}"
00000000000000000140,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.01,"{""type"":""Point"",""coordinates"":[-122.23755567406351,37.407358605447996]}"
00000000000000000141,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.02A,"{""type"":""Point"",""coordinates"":[-122.23303414559528,37.406435571529926]}"
00000000000000000142,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.02B,"{""type"":""Point"",""coordinates"":[-122.23303414559528,37.406435571529926]}"
00000000000000000143,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.03,"{""type"":""Point"",""coordinates"":[-122.23648994891174,37.40809881622286]}"
00000000000000000144,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.04,"{""type"":""Point"",""coordinates"":[-122.23384124288596,37.40867404025876]}"
00000000000000000145,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.05,"{""type"":""Point"",""coordinates"":[-122.23320805053639,37.4091199503641]}"
00000000000000000146,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.06,"{""type"":""Point"",""coordinates"":[-122.23284686335104,37.4092358869915]}"
00000000000000000147,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.10,"{""type"":""Point"",""coordinates"":[-122.23655683542755,37.411287073476075]}"
00000000000000000148,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.11,"{""type"":""Point"",""coordinates"":[-122.23690018620864,37.41105965932236]}"
00000000000000000149,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.20,"{""type"":""Point"",""coordinates"":[-122.24073055401354,37.401900665758575]}"
0000000000000000014a,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.21,"{""type"":""Point"",""coordinates"":[-122.24274160858863,37.40242683968288]}"
0000000000000000014b,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.22,"{""type"":""Point"",""coordinates"":[-122.24224218927067,37.4061323526583]}"
0000000000000000014c,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.A,"{""type"":""Point"",""coordinates"":[-122.23702950013919,37.408049766111276]}"
0000000000000000014d,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.C,"{""type"":""Point"",""coordinates"":[-122.23468401298506,37.40933844631572]}"
0000000000000000014e,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.D,"{""type"":""Point"",""coordinates"":[-122.23503628196828,37.40912440946516]}"
0000000000000000014f,11.879880237579346,353.0751864332706,1157.4912698954577,1/12/23,2023,12.287508010864258,10.434059143066406,JR.K,"{""type"":""Point"",""coordinates"":[-122.23387691569438,37.40869187666297]}"
00000000000000000150,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.01,"{""type"":""Point"",""coordinates"":[-121.94931046376666,37.70556098839719]}"
00000000000000000151,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.02,"{""type"":""Point"",""coordinates"":[-121.95049658464684,37.706243230858355]}"
00000000000000000152,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.03,"{""type"":""Point"",""coordinates"":[-121.951009381268,37.706314576475215]}"
00000000000000000153,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.04,"{""type"":""Point"",""coordinates"":[-121.95177634664918,37.70685412770269]}"
00000000000000000154,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.05,"{""type"":""Point"",""coordinates"":[-121.95272167607251,37.707206396685905]}"
00000000000000000155,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.06,"{""type"":""Point"",""coordinates"":[-121.95400589717593,37.707745947913374]}"
00000000000000000156,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.07,"{""type"":""Point"",""coordinates"":[-121.95463908952551,37.70791985285446]}"
00000000000000000157,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.08,"{""type"":""Point"",""coordinates"":[-121.95472381244554,37.70797782116815]}"
00000000000000000158,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.09,"{""type"":""Point"",""coordinates"":[-121.95681958994065,37.70852629059772]}"
00000000000000000159,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.10,"{""type"":""Point"",""coordinates"":[-121.95646732095746,37.70867790003354]}"
0000000000000000015a,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.11,"{""type"":""Point"",""coordinates"":[-121.95110302239014,37.70695222792586]}"
0000000000000000015b,10.956163438161214,364.9182909366209,993.4555797427893,1/19/23,2023,10.83236312866211,9.254511833190918,DUB.12,"{""type"":""Point"",""coordinates"":[-121.95005067454149,37.705904339178296]}"
0000000000000000015c,10.64528824488322,400.5748903641943,1167.749870531261,1/19/23,2023,11.562765121459961,10.031638145446777,Marin.26,"{""type"":""Point"",""coordinates"":[-122.57521664223462,38.152960433493625]}"
0000000000000000015d,10.64528824488322,400.5748903641943,1167.749870531261,1/19/23,2023,11.562765121459961,10.031638145446777,Marin.27,"{""type"":""Point"",""coordinates"":[-122.5757918662705,38.15263046001567]}"
0000000000000000015e,10.64528824488322,400.5748903641943,1167.749870531261,1/19/23,2023,11.562765121459961,10.031638145446777,Marin.29,"{""type"":""Point"",""coordinates"":[-122.57082442769699,38.15252790069143]}"
0000000000000000015f,10.64528824488322,400.5748903641943,1167.749870531261,1/19/23,2023,11.562765121459961,10.031638145446777,Marin.30,"{""type"":""Point"",""coordinates"":[-122.57125696049916,38.15174309890603]}"
00000000000000000160,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.31,"{""type"":""Point"",""coordinates"":[-122.54449789507743,38.13008524508945]}"
00000000000000000161,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.32,"{""type"":""Point"",""coordinates"":[-122.5445201905827,38.13004065407891]}"
00000000000000000162,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.33,"{""type"":""Point"",""coordinates"":[-122.54423926721634,38.12996039025995]}"
00000000000000000163,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.34,"{""type"":""Point"",""coordinates"":[-122.54406090317418,38.13045535047688]}"
00000000000000000164,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.35,"{""type"":""Point"",""coordinates"":[-122.54398955755735,38.1304910232853]}"
00000000000000000165,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.36,"{""type"":""Point"",""coordinates"":[-122.54389591643522,38.130424136769506]}"
00000000000000000166,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.37,"{""type"":""Point"",""coordinates"":[-122.54382902991941,38.13089234238013]}"
00000000000000000167,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.38,"{""type"":""Point"",""coordinates"":[-122.54404306677002,38.130236854525265]}"
00000000000000000168,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.41,"{""type"":""Point"",""coordinates"":[-122.54382457081836,38.130852210470636]}"
00000000000000000169,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.42,"{""type"":""Point"",""coordinates"":[-122.54410549418475,38.13064263272113]}"
0000000000000000016a,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.43,"{""type"":""Point"",""coordinates"":[-122.54420359440792,38.13045089137582]}"
0000000000000000016b,10.59898370107015,340.3752905137371,1028.1174764223397,1/19/23,2023,11.63924789428711,10.213281631469727,Marin.44,"{""type"":""Point"",""coordinates"":[-122.54450235417848,38.130276986434744]}"
0000000000000000016c,14.361687914530437,172.57489616575185,601.8007886841078,1/24/23,2023,14.498701095581055,12.598358154296875,BVP.01,"{""type"":""Point"",""coordinates"":[-117.24723745301954,33.155610210088405]}"
0000000000000000016d,14.361687914530437,172.57489616575185,601.8007886841078,1/24/23,2023,14.498701095581055,12.598358154296875,BVP.03,"{""type"":""Point"",""coordinates"":[-117.2474158170617,33.15351889169434]}"
0000000000000000016e,14.361687914530437,172.57489616575185,601.8007886841078,1/24/23,2023,14.498701095581055,12.598358154296875,BVP.05,"{""type"":""Point"",""coordinates"":[-117.2440046047558,33.15302839057846]}"
0000000000000000016f,14.361687914530437,172.57489616575185,601.8007886841078,1/24/23,2023,14.498701095581055,12.598358154296875,BVP.06,"{""type"":""Point"",""coordinates"":[-117.24053542413621,33.15409411573023]}"
00000000000000000170,14.361687914530437,172.57489616575185,601.8007886841078,1/24/23,2023,14.498701095581055,12.598358154296875,BVP.07,"{""type"":""Point"",""coordinates"":[-117.24883381119668,33.150080924782124]}"
00000000000000000171,15.06077636082967,188.93589888419956,639.6102864270797,1/24/23,2023,15.076170921325684,12.600683212280273,CAS.01,"{""type"":""Point"",""coordinates"":[-117.55720294454771,33.539458546971126]}"
00000000000000000172,15.06077636082967,188.93589888419956,639.6102864270797,1/24/23,2023,15.076170921325684,12.600683212280273,CAS.02,"{""type"":""Point"",""coordinates"":[-117.55938790406393,33.543971157237216]}"
00000000000000000173,15.06077636082967,188.93589888419956,639.6102864270797,1/24/23,2023,15.076170921325684,12.600683212280273,CAS.03,"{""type"":""Point"",""coordinates"":[-117.56011919663668,33.5442788352099]}"
00000000000000000174,15.06077636082967,188.93589888419956,639.6102864270797,1/24/23,2023,15.076170921325684,12.600683212280273,CAS.04,"{""type"":""Point"",""coordinates"":[-117.55936114945759,33.54454638127311]}"
00000000000000000175,15.052440325419107,241.938691675663,727.260275112465,1/24/23,2023,15.07846450805664,12.31373119354248,ONP.01,"{""type"":""Point"",""coordinates"":[-117.60045622476615,33.647172592018165]}"
00000000000000000176,15.052440325419107,241.938691675663,727.260275112465,1/24/23,2023,15.07846450805664,12.31373119354248,ONP.02,"{""type"":""Point"",""coordinates"":[-117.60156208182741,33.6472261012308]}"
00000000000000000177,14.833160432179769,201.25929819559678,616.7169827753678,1/24/23,2023,15.132046699523926,12.531501770019531,WHIT.01,"{""type"":""Point"",""coordinates"":[-117.64726340852415,33.67806078501538]}"
00000000000000000178,14.833160432179769,201.25929819559678,616.7169827753678,1/24/23,2023,15.132046699523926,12.531501770019531,WHIT.02,"{""type"":""Point"",""coordinates"":[-117.6643596019631,33.68170832967711]}"
00000000000000000179,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H1,"{""type"":""Point"",""coordinates"":[-116.8228291329547,32.67833924703492]}"
0000000000000000017a,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H10,"{""type"":""Point"",""coordinates"":[-116.82545554347514,32.67565486820075]}"
0000000000000000017b,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H11,"{""type"":""Point"",""coordinates"":[-116.82236984554618,32.67902594859716]}"
0000000000000000017c,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H12,"{""type"":""Point"",""coordinates"":[-116.81771900314745,32.68310602606107]}"
0000000000000000017d,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H13,"{""type"":""Point"",""coordinates"":[-116.81874905549078,32.68120644901229]}"
0000000000000000017e,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H14,"{""type"":""Point"",""coordinates"":[-116.81937332963825,32.68097011665646]}"
0000000000000000017f,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H2,"{""type"":""Point"",""coordinates"":[-116.8228202147526,32.68719502172707]}"
00000000000000000180,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H3A,"{""type"":""Point"",""coordinates"":[-116.82275332823676,32.678232228609644]}"
00000000000000000181,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H3B,"{""type"":""Point"",""coordinates"":[-116.82275332823676,32.678232228609644]}"
00000000000000000182,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H3C,"{""type"":""Point"",""coordinates"":[-116.82275332823676,32.678232228609644]}"
00000000000000000183,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H4,"{""type"":""Point"",""coordinates"":[-116.8220041992598,32.679458481399344]}"
00000000000000000184,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H5,"{""type"":""Point"",""coordinates"":[-116.81812924044435,32.68261998404623]}"
00000000000000000185,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H6A,"{""type"":""Point"",""coordinates"":[-116.81757185281266,32.683288849204246]}"
00000000000000000186,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H6B,"{""type"":""Point"",""coordinates"":[-116.81757185281266,32.683288849204246]}"
00000000000000000187,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H7,"{""type"":""Point"",""coordinates"":[-116.81861082335811,32.6819243642819]}"
00000000000000000188,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H8,"{""type"":""Point"",""coordinates"":[-116.82004665389732,32.680867557332235]}"
00000000000000000189,14.00253931681315,223.22049605846405,515.7320821583271,1/25/23,2023,15.151926040649414,12.72264289855957,H9,"{""type"":""Point"",""coordinates"":[-116.82557593920359,32.67551217696704]}"
0000000000000000018a,8.47848375638326,424.0467894077301,1100.7896727621555,1/25/23,2023,9.893279075622559,6.562371253967285,JUL.01,"{""type"":""Point"",""coordinates"":[-116.58516796500813,33.043981074316434]}"
0000000000000000018b,8.47848375638326,424.0467894077301,1100.7896727621555,1/25/23,2023,9.893279075622559,6.562371253967285,JUL.03,"{""type"":""Point"",""coordinates"":[-116.58608208072405,33.04339247297738]}"
0000000000000000018c,8.47848375638326,424.0467894077301,1100.7896727621555,1/25/23,2023,9.893279075622559,6.562371253967285,JUL.04,"{""type"":""Point"",""coordinates"":[-116.5869605236316,33.04473912149552]}"
0000000000000000018d,8.47848375638326,424.0467894077301,1100.7896727621555,1/25/23,2023,9.893279075622559,6.562371253967285,JUL.05,"{""type"":""Point"",""coordinates"":[-116.58809759440024,33.04419065206595]}"
0000000000000000018e,12.30171635945638,231.64919233857654,660.9845777559094,1/25/23,2023,14.907055854797363,11.56348991394043,RAM.01,"{""type"":""Point"",""coordinates"":[-116.77943762060362,33.00458045740819]}"
0000000000000000018f,12.476873111724853,243.05799528211355,681.3459811583161,1/25/23,2023,14.676460266113281,11.437013626098633,RAM.02,"{""type"":""Point"",""coordinates"":[-116.7689498149259,33.000032174333676]}"
00000000000000000190,13.40394468307495,217.34999217651784,650.199683641782,1/26/23,2023,13.930699348449707,11.017989158630371,EMO.01,"{""type"":""Point"",""coordinates"":[-117.04293036095278,33.46648089913043]}"
00000000000000000191,13.40394468307495,217.34999217651784,650.199683641782,1/26/23,2023,13.930699348449707,11.017989158630371,EMO.02,"{""type"":""Point"",""coordinates"":[-117.04247107354426,33.46612863014721]}"
00000000000000000192,13.40394468307495,217.34999217651784,650.199683641782,1/26/23,2023,13.930699348449707,11.017989158630371,EMO.03,"{""type"":""Point"",""coordinates"":[-117.04250228725164,33.46598147981245]}"
00000000000000000193,13.40394468307495,217.34999217651784,650.199683641782,1/26/23,2023,13.930699348449707,11.017989158630371,EMO.05,"{""type"":""Point"",""coordinates"":[-117.0415569578283,33.46603944812614]}"
00000000000000000194,13.40394468307495,217.34999217651784,650.199683641782,1/26/23,2023,13.930699348449707,11.017989158630371,EMO.06,"{""type"":""Point"",""coordinates"":[-117.03807885900663,33.4670784186716]}"
00000000000000000195,13.40394468307495,217.34999217651784,650.199683641782,1/26/23,2023,13.930699348449707,11.017989158630371,EMO.10,"{""type"":""Point"",""coordinates"":[-117.04238635062427,33.46618213935986]}"
